id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,customer_type
order_222,user_1964,2025-05-04,DESCONOCIDO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,32.88,0.0,32.88,RETAIL
order_223,user_3107,2025-03-06,DESCONOCIDO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,221.98,15.0,206.98,RETAIL
order_224,user_4192,2025-04-08,DESCONOCIDO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,119.2,0.0,119.2,RETAIL
order_225,user_4613,2025-06-11,DESCONOCIDO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,209.57,5.0,414.13,RETAIL
order_226,user_1706,2025-05-11,DESCONOCIDO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,265.73,5.0,260.73,RETAIL
order_227,user_2732,2025-02-11,DESCONOCIDO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,121.06,5.0,237.13,RETAIL
order_228,user_4917,2025-05-25,DESCONOCIDO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,302.95,10.0,292.95,RETAIL
order_229,user_1994,2025-01-23,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,255.6,0.0,511.21,RETAIL
order_230,user_2081,2025-02-01,DESCONOCIDO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,270.36,10.0,530.73,RETAIL
order_231,user_2693,2025-05-23,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,139.18,5.0,273.37,RETAIL
order_232,user_5756,2025-04-21,DESCONOCIDO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,150.24,0.0,150.24,RETAIL
order_233,user_2018,2025-05-10,DESCONOCIDO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,139.9,0.0,279.79,RETAIL
order_234,user_2645,2025-03-23,DESCONOCIDO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,362.06,0.0,362.06,RETAIL
order_235,user_6255,2025-03-29,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,481.24,5.0,957.49,RETAIL
order_236,user_2154,2025-04-26,DESCONOCIDO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,387.0,5.0,768.99,RETAIL
order_237,user_4175,2025-06-19,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,26.57,0.0,53.14,RETAIL
order_238,user_4267,2025-03-29,DESCONOCIDO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,71.22,5.0,137.45,RETAIL
order_239,user_1484,2025-06-03,DESCONOCIDO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,348.24,0.0,348.24,RETAIL
order_240,user_3793,2025-06-27,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,120.79,10.0,231.58,RETAIL
order_241,user_4827,2025-01-01,DESCONOCIDO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,122.6,0.0,122.6,RETAIL
order_242,user_4877,2025-01-02,DESCONOCIDO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,137.21,10.0,127.21,RETAIL
order_243,user_772,2025-06-22,DESCONOCIDO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,459.59,0.0,459.59,RETAIL
order_244,user_4245,2025-05-23,DESCONOCIDO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,53.08,0.0,53.08,RETAIL
order_245,user_6064,2025-06-30,DESCONOCIDO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,207.7,0.0,415.4,RETAIL
order_246,user_2351,2025-04-11,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,250.64,10.0,491.28,RETAIL
order_247,user_7933,2025-06-16,DESCONOCIDO,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,143.42,0.0,143.42,RETAIL
order_248,user_1542,2025-05-18,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,441.15,10.0,872.31,RETAIL
order_249,user_413,2025-06-21,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,472.43,0.0,472.43,RETAIL
order_250,user_999,2025-02-01,DESCONOCIDO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,125.67,5.0,246.34,RETAIL
order_251,user_4946,2025-04-07,DESCONOCIDO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,359.2,0.0,359.2,RETAIL
order_252,user_4116,2025-04-02,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,252.06,10.0,242.06,RETAIL
order_253,user_1372,2025-06-28,DESCONOCIDO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,187.1,0.0,374.21,RETAIL
order_254,user_2888,2025-02-01,DESCONOCIDO,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,453.05,5.0,448.05,RETAIL
order_255,user_4579,2025-02-19,DESCONOCIDO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,91.27,0.0,91.27,RETAIL
order_256,user_5591,2025-02-26,DESCONOCIDO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,133.84,0.0,267.68,RETAIL
order_257,user_4276,2025-03-13,DESCONOCIDO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,481.41,15.0,947.82,RETAIL
order_258,user_559,2025-04-02,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,59.51,5.0,54.51,RETAIL
order_259,user_346,2025-06-07,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,404.69,5.0,804.38,RETAIL
order_260,user_1479,2025-02-26,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,119.15,0.0,119.15,RETAIL
order_261,user_5138,2025-05-07,DESCONOCIDO,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,209.33,10.0,408.65,RETAIL
order_262,user_4748,2025-01-10,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,239.87,0.0,479.74,RETAIL
order_263,user_2726,2025-06-30,DESCONOCIDO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,34.68,5.0,29.68,RETAIL
order_264,user_2133,2025-02-23,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,331.07,5.0,326.07,RETAIL
order_265,user_3394,2025-06-13,DESCONOCIDO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,168.14,5.0,163.14,RETAIL
order_270,user_7943,2025-06-04,DESCONOCIDO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,127.95,0.0,255.89,RETAIL
order_271,user_6266,2025-01-17,DESCONOCIDO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,493.94,0.0,493.94,RETAIL
order_272,user_3475,2025-01-17,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,454.8,0.0,909.59,RETAIL
order_273,user_7572,2025-05-26,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,210.8,0.0,421.6,RETAIL
order_274,user_2464,2025-05-14,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,427.1,0.0,427.1,RETAIL
order_275,user_3523,2025-03-12,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,467.46,15.0,452.46,RETAIL
order_276,user_1653,2025-06-23,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,145.08,10.0,135.08,RETAIL
order_277,user_2726,2025-06-27,DESCONOCIDO,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,2,282.67,0.0,565.35,RETAIL
order_278,user_2198,2025-06-07,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,353.35,10.0,696.71,RETAIL
order_279,user_967,2025-05-24,DESCONOCIDO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,490.53,10.0,480.53,RETAIL
order_280,user_87,2025-01-01,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,22.58,10.0,35.16,RETAIL
order_281,user_7788,2025-06-14,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,100.68,0.0,201.35,RETAIL
order_282,user_2928,2025-06-16,DESCONOCIDO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,58.38,0.0,58.38,RETAIL
order_283,user_5471,2025-03-24,DESCONOCIDO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,211.18,15.0,196.18,RETAIL
order_284,user_4927,2025-04-15,DESCONOCIDO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,125.45,5.0,120.45,RETAIL
order_285,user_5585,2025-06-24,DESCONOCIDO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,269.08,10.0,259.08,RETAIL
order_286,user_7994,2025-05-07,DESCONOCIDO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,293.86,0.0,293.86,RETAIL
order_287,user_6923,2025-01-12,DESCONOCIDO,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,119.96,0.0,239.92,RETAIL
order_288,user_543,2025-02-27,DESCONOCIDO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,379.22,10.0,369.22,RETAIL
order_289,user_4023,2025-04-18,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,401.98,0.0,803.96,RETAIL
order_290,user_7785,2025-03-22,DESCONOCIDO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,41.92,5.0,78.83,RETAIL
order_291,user_4945,2025-02-19,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,61.92,0.0,61.92,RETAIL
order_292,user_5748,2025-05-27,DESCONOCIDO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,194.7,10.0,379.4,RETAIL
order_293,user_5577,2025-02-27,DESCONOCIDO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,266.86,5.0,261.86,RETAIL
order_294,user_5304,2025-04-19,DESCONOCIDO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,80.62,5.0,75.62,RETAIL
order_295,user_2400,2025-03-05,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,105.48,0.0,105.48,RETAIL
order_296,user_3975,2025-03-26,DESCONOCIDO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,445.77,0.0,891.55,RETAIL
order_297,user_413,2025-06-10,DESCONOCIDO,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,79.93,10.0,149.85,RETAIL
order_298,user_3436,2025-01-08,DESCONOCIDO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,447.83,0.0,447.83,RETAIL
order_299,user_5502,2025-01-07,DESCONOCIDO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,31.72,0.0,63.44,RETAIL
order_300,user_4073,2025-06-10,DESCONOCIDO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,329.47,0.0,658.94,RETAIL
order_301,user_2724,2025-03-06,DESCONOCIDO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,303.8,0.0,303.8,RETAIL
order_302,user_5347,2025-05-02,DESCONOCIDO,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,141.27,0.0,282.55,RETAIL
order_303,user_1607,2025-03-29,DESCONOCIDO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,219.83,15.0,424.66,RETAIL
order_304,user_279,2025-03-27,DESCONOCIDO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,413.32,5.0,821.65,RETAIL
order_305,user_2527,2025-03-02,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,406.84,0.0,813.67,RETAIL
order_306,user_7128,2025-06-03,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,99.72,5.0,94.72,RETAIL
order_307,user_647,2025-01-25,DESCONOCIDO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,348.74,0.0,697.48,RETAIL
order_308,user_2628,2025-05-29,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,271.09,0.0,271.09,RETAIL
order_309,user_7594,2025-01-16,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,266.64,0.0,266.64,RETAIL
order_310,user_6481,2025-04-07,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,499.93,10.0,489.93,RETAIL
order_311,user_5092,2025-06-27,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,200.93,10.0,190.93,RETAIL
order_312,user_4794,2025-02-02,DESCONOCIDO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,108.86,5.0,103.86,RETAIL
order_313,user_3394,2025-04-24,DESCONOCIDO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,280.68,10.0,551.37,RETAIL
order_314,user_5737,2025-06-06,DESCONOCIDO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,341.26,0.0,341.26,RETAIL
order_315,user_4817,2025-01-17,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,350.99,0.0,350.99,RETAIL
order_316,user_5340,2025-01-15,DESCONOCIDO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,367.64,0.0,735.29,RETAIL
order_317,user_6218,2025-03-17,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,207.77,5.0,410.54,RETAIL
order_318,user_6847,2025-04-13,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,376.0,0.0,752.0,RETAIL
order_319,user_3320,2025-04-16,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,471.22,5.0,937.43,RETAIL
order_320,user_406,2025-06-03,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,380.72,5.0,375.72,RETAIL
order_321,user_6688,2025-06-09,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,476.94,5.0,471.94,RETAIL
order_322,user_7023,2025-04-09,DESCONOCIDO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,115.15,0.0,115.15,RETAIL
order_323,user_2454,2025-04-20,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,129.18,0.0,129.18,RETAIL
order_324,user_4759,2025-06-08,DESCONOCIDO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,460.21,0.0,920.43,RETAIL
order_325,user_812,2025-06-16,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,476.24,10.0,942.48,RETAIL
order_326,user_5099,2025-01-07,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,467.32,5.0,929.63,RETAIL
order_327,user_650,2025-03-26,DESCONOCIDO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,228.03,5.0,223.03,RETAIL
order_328,user_7633,2025-01-28,DESCONOCIDO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,178.36,10.0,346.73,RETAIL
order_329,user_6302,2025-06-02,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,123.84,15.0,232.68,RETAIL
order_330,user_5140,2025-06-01,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,183.52,0.0,367.03,RETAIL
order_331,user_6769,2025-02-19,DESCONOCIDO,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,232.74,0.0,232.74,RETAIL
order_332,user_7759,2025-02-02,DESCONOCIDO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,352.23,0.0,352.23,RETAIL
order_333,user_4432,2025-03-07,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,387.96,0.0,775.92,RETAIL
order_334,user_3525,2025-05-04,DESCONOCIDO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,312.19,15.0,297.19,RETAIL
order_335,user_130,2025-04-24,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,488.9,5.0,483.9,RETAIL
order_336,user_554,2025-02-05,DESCONOCIDO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,286.81,5.0,568.61,RETAIL
order_337,user_6905,2025-01-16,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,78.16,0.0,78.16,RETAIL
order_338,user_939,2025-05-30,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,97.22,10.0,184.45,RETAIL
order_339,user_7679,2025-06-16,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,128.92,0.0,128.92,RETAIL
order_340,user_6547,2025-03-21,DESCONOCIDO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,349.0,10.0,688.0,RETAIL
order_341,user_1250,2025-05-19,DESCONOCIDO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,435.66,10.0,861.33,RETAIL
order_342,user_5706,2025-02-07,DESCONOCIDO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,77.87,15.0,140.75,RETAIL
order_343,user_3839,2025-06-04,DESCONOCIDO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,157.88,10.0,305.76,RETAIL
order_344,user_2369,2025-04-05,DESCONOCIDO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,220.06,0.0,440.12,RETAIL
order_345,user_7784,2025-05-13,DESCONOCIDO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,310.41,5.0,305.41,RETAIL
order_346,user_7702,2025-06-23,DESCONOCIDO,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,339.28,0.0,339.28,RETAIL
order_347,user_5228,2025-03-02,DESCONOCIDO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,253.69,0.0,253.69,RETAIL
order_348,user_1252,2025-05-24,DESCONOCIDO,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,322.11,0.0,322.11,RETAIL
order_349,user_5040,2025-04-19,DESCONOCIDO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,231.6,0.0,231.6,RETAIL
order_350,user_2876,2025-02-21,DESCONOCIDO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,88.24,5.0,83.24,RETAIL
order_351,user_2554,2025-02-21,DESCONOCIDO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,120.69,0.0,120.69,RETAIL
order_352,user_5364,2025-03-29,DESCONOCIDO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,313.39,10.0,303.39,RETAIL
order_353,user_6531,2025-05-02,DESCONOCIDO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,397.95,0.0,795.89,RETAIL
order_354,user_7628,2025-04-30,DESCONOCIDO,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,77.7,10.0,67.7,RETAIL
order_355,user_3107,2025-03-26,DESCONOCIDO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,338.79,10.0,328.79,RETAIL
order_356,user_2386,2025-05-25,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,73.39,5.0,141.79,RETAIL
order_357,user_7738,2025-06-07,DESCONOCIDO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,243.88,0.0,487.76,RETAIL
order_358,user_2201,2025-03-26,DESCONOCIDO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,187.43,5.0,369.86,RETAIL
order_359,user_2400,2025-04-27,DESCONOCIDO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,398.62,10.0,787.24,RETAIL
order_360,user_3565,2025-01-11,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,433.85,0.0,433.85,RETAIL
order_361,user_1401,2025-01-01,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,319.76,0.0,639.52,RETAIL
order_362,user_263,2025-06-27,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,106.32,0.0,106.32,RETAIL
order_363,user_4401,2025-06-09,DESCONOCIDO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,180.78,5.0,356.57,RETAIL
order_364,user_1222,2025-05-04,DESCONOCIDO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,426.11,0.0,852.22,RETAIL
order_365,user_4045,2025-03-26,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,45.25,15.0,75.5,RETAIL
order_366,user_907,2025-04-07,DESCONOCIDO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,138.72,15.0,123.72,RETAIL
order_367,user_4757,2025-02-17,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,324.88,0.0,324.88,RETAIL
order_368,user_1364,2025-01-02,DESCONOCIDO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,196.37,0.0,196.37,RETAIL
order_369,user_7006,2025-01-19,DESCONOCIDO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,133.56,10.0,123.56,RETAIL
order_370,user_4917,2025-05-23,DESCONOCIDO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,40.1,0.0,40.1,RETAIL
order_371,user_4133,2025-03-16,DESCONOCIDO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,125.67,10.0,241.33,RETAIL
order_372,user_5091,2025-06-11,DESCONOCIDO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,135.48,0.0,135.48,RETAIL
order_373,user_3872,2025-04-03,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,439.53,0.0,439.53,RETAIL
order_374,user_3884,2025-01-08,DESCONOCIDO,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,2,268.82,0.0,537.64,RETAIL
order_375,user_4992,2025-03-14,DESCONOCIDO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,445.13,0.0,445.13,RETAIL
order_376,user_5730,2025-03-09,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,167.25,0.0,334.51,RETAIL
order_377,user_4129,2025-03-28,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,326.34,15.0,311.34,RETAIL
order_378,user_209,2025-03-04,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,103.78,15.0,192.56,RETAIL
order_379,user_778,2025-01-06,DESCONOCIDO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,446.78,10.0,883.55,RETAIL
order_380,user_3614,2025-03-09,DESCONOCIDO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,467.08,0.0,467.08,RETAIL
order_381,user_523,2025-01-06,DESCONOCIDO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,412.87,10.0,815.74,RETAIL
order_382,user_90,2025-02-05,DESCONOCIDO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,133.96,0.0,267.93,RETAIL
order_383,user_1838,2025-01-29,DESCONOCIDO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,104.14,15.0,89.14,RETAIL
order_384,user_3680,2025-02-23,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,301.92,15.0,588.83,RETAIL
order_385,user_3005,2025-03-03,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,160.08,0.0,160.08,RETAIL
order_386,user_7455,2025-04-06,DESCONOCIDO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,129.26,0.0,258.52,RETAIL
order_387,user_7784,2025-05-15,DESCONOCIDO,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,213.31,0.0,213.31,RETAIL
order_388,user_3048,2025-06-09,DESCONOCIDO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,245.97,15.0,476.94,RETAIL
order_389,user_356,2025-01-17,DESCONOCIDO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,174.69,0.0,349.39,RETAIL
order_390,user_805,2025-02-03,DESCONOCIDO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,469.36,10.0,459.36,RETAIL
order_391,user_7062,2025-02-19,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,202.16,0.0,202.16,RETAIL
order_392,user_2931,2025-06-27,DESCONOCIDO,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,93.03,0.0,93.03,RETAIL
order_393,user_1065,2025-06-03,DESCONOCIDO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,247.82,10.0,485.64,RETAIL
order_394,user_1178,2025-06-12,DESCONOCIDO,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,296.52,10.0,286.52,RETAIL
order_395,user_7089,2025-01-12,DESCONOCIDO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,275.57,10.0,265.57,RETAIL
order_396,user_5522,2025-05-31,DESCONOCIDO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,431.15,0.0,431.15,RETAIL
order_397,user_1621,2025-05-18,DESCONOCIDO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,322.6,15.0,307.6,RETAIL
